USER_ID,CES_SCORE,CES_COMMENT,SURVEY_DATE,PLATFORM,SOURCE_TABLE,REGISTRATION_COUNTRY,FIRST_TRANSFER_DATE,FIRST_TRANSFER_AMOUNT_GBP,FIRST_TRANSFER_SOURCE_CURRENCY,FIRST_TRANSFER_AMOUNT_SOURCE,SEND_MONTH,SEND_COUNT,SEND_VALUE_GBP
106218354,6,,2026-04-05,WEB,WEB,DE,,,,,,,
106218425,7,,2026-04-05,WEB,WEB,DE,,,,,,,
106219458,7,,2026-04-05,IOS,MOBILE,PT,2026-04-08 12:34:34.031,21.76,EUR,25,2026-04-01,4,164.24
106219471,6,,2026-04-05,WEB,WEB,FR,2026-04-08 09:31:37.247,42.66,EUR,49,2026-04-01,4,912.4
106219471,6,,2026-04-05,WEB,WEB,FR,2026-04-08 09:31:37.247,42.66,EUR,49,2026-05-01,1,531.58
106219854,7,,2026-04-05,WEB,WEB,FR,2026-04-15 10:04:01.940,23.58,EUR,27.11,2026-04-01,1,23.58
106219949,1,1,2026-04-05,ANDROID,MOBILE,HU,,,,,,,
106220041,7,,2026-04-05,IOS,MOBILE,DE,2026-04-17 05:33:13.535,41.18,EUR,47.32,2026-04-01,1,41.18
106220932,7,,2026-04-05,WEB,WEB,ES,2026-04-05 17:46:48.020,17.46,EUR,20,2026-04-01,1,17.46
106220932,7,,2026-04-05,WEB,WEB,ES,2026-04-05 17:46:48.020,17.46,EUR,20,2026-05-01,2,90.03
106221537,7,,2026-04-05,ANDROID,MOBILE,DE,,,,,,,
106222054,6,,2026-04-05,WEB,WEB,IE,2026-04-15 15:44:33.390,43.49,EUR,50,2026-04-01,2,260
106222054,6,,2026-04-05,WEB,WEB,IE,2026-04-15 15:44:33.390,43.49,EUR,50,2026-05-01,4,774.14
106222147,7,,2026-04-05,WEB,WEB,DE,,,,,,,
106222320,5,,2026-04-05,WEB,WEB,HU,,,,,,,
106222375,4,me pido muchas confirmaciones,2026-04-05,WEB,WEB,ES,,,,,,,
106222399,7,Muy buena app,2026-04-05,WEB,WEB,ES,,,,,,,
106223041,7,vem tudo bem explicado,2026-04-06,ANDROID,MOBILE,PT,,,,,,,
106223211,4,,2026-04-05,WEB,WEB,FR,,,,,,,
106223265,4,,2026-04-05,WEB,WEB,FR,,,,,,,
106223283,7,,2026-04-05,IOS,MOBILE,ES,,,,,,,
106223396,1,,2026-04-05,IOS,MOBILE,SE,2026-04-05 17:14:38.151,15.99,SEK,200,2026-04-01,7,186.18
106223595,7,,2026-04-05,WEB,WEB,IT,,,,,,,
106223875,7,,2026-04-05,WEB,WEB,DE,,,,,,,
106224061,7,,2026-04-05,IOS,MOBILE,NL,,,,,,,
106224687,3,buna ,2026-04-05,ANDROID,MOBILE,RO,,,,,,,
106224826,7,good,2026-04-05,ANDROID,MOBILE,IT,,,,,,,
106224868,7,,2026-04-05,WEB,WEB,ES,,,,,,,
106224968,1,,2026-04-05,WEB,WEB,PT,,,,,,,
106225162,7,,2026-04-07,WEB,WEB,FR,,,,,,,
106225165,5,,2026-04-05,WEB,WEB,FR,2026-04-06 14:13:50.493,109.59,EUR,125.65,2026-04-01,1,109.59
106225342,1,,2026-04-05,IOS,MOBILE,DE,2026-04-07 09:17:04.200,160.91,EUR,184.51,2026-04-01,2,523.99
106226504,6,,2026-04-05,IOS,MOBILE,RO,,,,,,,
106226578,6,Sehr gut beschrieben und man kann es gut nachvollziehen ,2026-04-05,WEB,WEB,DE,,,,,,,
106226996,7,,2026-04-05,WEB,WEB,FR,,,,,,,
106226999,5,,2026-04-05,WEB,WEB,FR,2026-04-05 18:14:48.867,18.35,EUR,20,2026-04-01,1,18.35
106227201,5,,2026-04-05,WEB,WEB,PT,,,,,,,
106227770,6,,2026-04-05,WEB,WEB,AT,,,,,,,
106228578,3,,2026-04-05,IOS,MOBILE,IE,,,,,,,
106228995,1,,2026-04-05,WEB,WEB,DE,2026-04-21 21:09:47.103,47.81,EUR,55,2026-04-01,3,88.93
106229022,6,Bo nie umiem robić selfie ;),2026-04-05,WEB,WEB,PL,,,,,,,
106229119,5,,2026-04-05,IOS,MOBILE,IE,,,,,,,
106229139,6,,2026-04-05,WEB,WEB,ES,,,,,,,
106229418,3,,2026-04-05,WEB,WEB,DE,2026-04-10 14:41:57.544,121.25,EUR,139.2,2026-04-01,1,121.25
106229418,3,,2026-04-05,WEB,WEB,DE,2026-04-10 14:41:57.544,121.25,EUR,139.2,2026-05-01,2,32.9
106229477,2,Ça marche pas ! ,2026-04-05,WEB,WEB,FR,,,,,,,
106229512,3,,2026-04-05,WEB,WEB,IT,,,,,,,
106229736,3,,2026-04-05,WEB,WEB,DE,,,,,,,
106229903,6,,2026-04-05,WEB,WEB,PL,2026-04-05 19:44:03.335,698.23,PLN,3375,2026-04-01,1,698.23
106230508,7,,2026-04-06,WEB,WEB,FI,,,,,,,
106230585,7,,2026-04-05,WEB,WEB,PT,2026-04-07 19:37:38.254,17.44,EUR,20,2026-04-01,2,448.59
106230585,7,,2026-04-05,WEB,WEB,PT,2026-04-07 19:37:38.254,17.44,EUR,20,2026-05-01,3,475.39
106230775,7,,2026-04-05,IOS,MOBILE,DK,,,,,,,
106230862,7,,2026-04-05,WEB,WEB,DE,,,,,,,
106231502,7,,2026-04-05,IOS,MOBILE,FR,,,,,,,
106232081,1,,2026-04-05,WEB,WEB,IT,,,,,,,
106232853,2,,2026-04-05,WEB,WEB,IT,,,,,,,
106233023,7,Car je trouve super facile et rapide,2026-04-05,WEB,WEB,FR,,,,,,,
106233032,5,,2026-04-05,WEB,WEB,DE,2026-04-08 19:34:49.265,4469.23,EUR,5133.8,2026-04-01,2,17029.22
106233032,5,,2026-04-05,WEB,WEB,DE,2026-04-08 19:34:49.265,4469.23,EUR,5133.8,2026-05-01,2,26356.23
106233383,7,,2026-04-05,WEB,WEB,ES,2026-04-07 11:39:44.606,36.94,USD,49.5,2026-04-01,1,36.94
106233501,5,,2026-04-05,IOS,MOBILE,FR,,,,,,,
106234130,5,,2026-04-17,WEB,WEB,NL,,,,,,,
106234546,5,,2026-04-05,WEB,WEB,PT,,,,,,,
106234741,2,Too much info required,2026-04-05,WEB,WEB,NL,2026-04-25 09:35:55.909,80.84,INR,10237.18,2026-04-01,1,80.84
106235479,1,,2026-04-05,WEB,WEB,GR,,,,,,,
106235825,1,Selfie did not work !!,2026-04-05,WEB,WEB,DK,,,,,,,
106235957,1,,2026-04-05,WEB,WEB,FR,,,,,,,
106236634,4,,2026-04-08,WEB,WEB,DE,2026-04-24 08:35:28.066,12.99,EUR,15,2026-04-01,2,16.45
106236634,4,,2026-04-08,WEB,WEB,DE,2026-04-24 08:35:28.066,12.99,EUR,15,2026-05-01,1,157.07
106236889,7,,2026-04-05,WEB,WEB,FR,,,,,,,
106237195,1,,2026-04-05,WEB,WEB,FR,,,,,,,
106237304,7,,2026-04-05,WEB,WEB,FR,2026-04-06 17:51:50.293,140.84,EUR,160,2026-04-01,3,288.97
106237380,7,,2026-04-06,WEB,WEB,PT,,,,,,,
106237651,7,Bardzo prosta obsługa ,2026-04-09,WEB,WEB,PL,,,,,,,
106237675,3,,2026-04-05,WEB,WEB,IE,,,,,,,
106238152,7,,2026-04-06,IOS,MOBILE,FI,,,,,,,
106238193,6,,2026-04-05,WEB,WEB,PT,,,,,,,
106238659,6,,2026-04-06,WEB,WEB,FR,,,,,,,
106238736,7,,2026-04-07,WEB,WEB,FR,,,,,,,
106239150,7,,2026-04-06,IOS,MOBILE,DE,,,,,,,
106240548,5,couldnt find my adress :(,2026-04-06,WEB,WEB,NL,,,,,,,
106240643,5,,2026-04-06,IOS,MOBILE,GR,,,,,,,
106241391,7,,2026-04-06,IOS,MOBILE,FR,,,,,,,
106241724,4,Tried to take a selfie to match my passport but it would not take,2026-04-06,IOS,MOBILE,IE,,,,,,,
106242100,1,,2026-04-06,WEB,WEB,DK,,,,,,,
106243052,6,,2026-04-06,IOS,MOBILE,FR,,,,,,,
106243289,7,,2026-04-06,WEB,WEB,ES,,,,,,,
106245337,1,,2026-04-06,WEB,WEB,DE,,,,,,,
106247529,4,,2026-04-06,IOS,MOBILE,HU,,,,,,,
106250398,7,,2026-04-06,WEB,WEB,FI,2026-04-06 05:26:17.064,566.9,EUR,650,2026-04-01,1,566.9
106250937,6,,2026-04-06,IOS,MOBILE,DE,2026-04-07 08:13:16.882,1744.1,EUR,2000,2026-04-01,4,4346.25
106251175,3,,2026-04-06,WEB,WEB,FR,,,,,,,
106251498,2,selfie and id picture have to do it some 10 times...,2026-04-06,WEB,WEB,ES,2026-04-07 05:36:39.631,87.72,EUR,100.59,2026-04-01,9,2346.53
106251498,2,selfie and id picture have to do it some 10 times...,2026-04-06,WEB,WEB,ES,2026-04-07 05:36:39.631,87.72,EUR,100.59,2026-05-01,2,217.74
106251652,1,,2026-04-06,WEB,WEB,DE,2026-04-06 07:09:23.266,1227.58,EUR,1407.54,2026-04-01,1,1227.58
106251909,7,,2026-04-06,ANDROID,MOBILE,FR,,,,,,,
106251986,7,Очень легко и удобно было зарегистрироваться ,2026-04-06,WEB,WEB,DE,,,,,,,
106252254,5,,2026-04-06,WEB,WEB,FI,,,,,,,
106252885,2,,2026-04-06,WEB,WEB,DE,,,,,,,
106253202,7,Легко и удобно,2026-04-06,WEB,WEB,DE,,,,,,,
106253406,7,,2026-04-06,IOS,MOBILE,BG,2026-04-06 07:49:38.086,1516.07,EUR,1735.87,2026-04-01,1,1516.07
106253406,7,,2026-04-06,IOS,MOBILE,BG,2026-04-06 07:49:38.086,1516.07,EUR,1735.87,2026-05-01,1,1480.27
106253552,7,,2026-04-07,ANDROID,MOBILE,BG,,,,,,,
106253637,5,,2026-04-06,WEB,WEB,IE,,,,,,,
106253667,6,,2026-04-06,WEB,WEB,PL,2026-04-06 07:09:03.985,53.33,PLN,261.01,2026-04-01,1,53.33
106253713,5,,2026-04-06,WEB,WEB,FR,,,,,,,
106254001,7,,2026-04-06,WEB,WEB,GR,,,,,,,
106254047,5,,2026-04-06,WEB,WEB,LU,,,,,,,
106254388,7,,2026-04-06,WEB,WEB,FR,2026-05-16 17:43:10.112,1317.63,EUR,1510,2026-05-01,1,1317.63
106254481,7,,2026-04-06,WEB,WEB,ES,,,,,,,
106254651,2,,2026-04-06,WEB,WEB,GR,,,,,,,
106254866,7,,2026-04-06,WEB,WEB,IT,,,,,,,
106255228,6,,2026-04-06,WEB,WEB,FR,2026-04-06 08:58:44.289,443.38,EUR,508.37,2026-04-01,1,443.38
106255228,6,,2026-04-06,WEB,WEB,FR,2026-04-06 08:58:44.289,443.38,EUR,508.37,2026-05-01,1,440.73
106255542,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106255599,7,,2026-04-06,IOS,MOBILE,BE,2026-05-15 18:32:01.192,174.52,EUR,200,2026-05-01,2,261.78
106255705,6,,2026-04-06,IOS,MOBILE,BE,,,,,,,
106255875,5,,2026-04-06,WEB,WEB,IT,2026-04-12 07:57:44.645,18.39,EUR,21,2026-04-01,3,54.84
106255875,5,,2026-04-06,WEB,WEB,IT,2026-04-12 07:57:44.645,18.39,EUR,21,2026-05-01,2,36.33
106256095,7,"Súper sencilla y rápida,gracias ",2026-04-06,WEB,WEB,ES,,,,,,,
106256219,7,,2026-04-06,WEB,WEB,DE,2026-04-07 11:28:02.327,694.36,EUR,796.24,2026-04-01,1,694.36
106256249,7,,2026-04-06,WEB,WEB,FR,,,,,,,
106256255,7,,2026-04-06,WEB,WEB,AT,2026-04-29 19:22:50.500,173.26,EUR,200,2026-04-01,1,173.26
106256255,7,,2026-04-06,WEB,WEB,AT,2026-04-29 19:22:50.500,173.26,EUR,200,2026-05-01,2,239.45
106256407,5,,2026-04-06,IOS,MOBILE,LT,2026-04-06 09:02:23.397,71.51,EUR,82,2026-04-01,1,71.51
106256780,7,bro its the best i can do,2026-04-06,IOS,MOBILE,DE,,,,,,,
106256854,1,Bine,2026-04-06,WEB,WEB,RO,,,,,,,
106256886,5,,2026-04-06,WEB,WEB,IT,,,,,,,
106257082,5,Weil ich aufgefordert worden bin ,2026-04-06,WEB,WEB,DE,,,,,,,
106257255,5,,2026-04-06,WEB,WEB,BG,,,,,,,
106257333,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106257369,6,,2026-04-06,WEB,WEB,IT,2026-04-06 09:06:52.198,51.39,EUR,57.94,2026-04-01,1,51.39
106257533,5,Impossible d'attribuer une note définitive avant la mise en service du compte ,2026-04-06,WEB,WEB,FR,,,,,,,
106257607,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106257985,7,,2026-04-06,WEB,WEB,ES,,,,,,,
106258049,6,,2026-04-06,WEB,WEB,NL,,,,,,,
106258202,7,Mert nagyon gyors volt.,2026-04-06,WEB,WEB,HU,2026-04-20 16:48:06.205,44.42,HUF,18461,2026-04-01,1,44.42
106258202,7,Mert nagyon gyors volt.,2026-04-06,WEB,WEB,HU,2026-04-20 16:48:06.205,44.42,HUF,18461,2026-05-01,2,123.28
106258331,5,,2026-04-06,WEB,WEB,CZ,,,,,,,
106258366,7,,2026-04-06,IOS,MOBILE,DE,,,,,,,
106258967,7,,2026-04-06,WEB,WEB,IT,,,,,,,
106259166,7,,2026-04-06,WEB,WEB,ES,,,,,,,
106259272,7,,2026-04-06,WEB,WEB,DE,2026-04-21 06:35:19.371,191.25,EUR,220,2026-04-01,4,693.71
106259272,7,,2026-04-06,WEB,WEB,DE,2026-04-21 06:35:19.371,191.25,EUR,220,2026-05-01,1,433.5
106259644,6,,2026-04-06,WEB,WEB,ES,,,,,,,
106259862,7,,2026-04-06,WEB,WEB,DE,2026-04-06 12:21:34.498,130.82,EUR,150,2026-04-01,1,130.82
106260245,2,,2026-04-06,WEB,WEB,PL,,,,,,,
106260990,7,Ha sido facil e intuitivo,2026-04-06,WEB,WEB,ES,,,,,,,
106261506,3,,2026-04-06,WEB,WEB,FR,,,,,,,
106261706,1,Muito fácil ,2026-04-06,WEB,WEB,PT,,,,,,,
106262586,7,,2026-04-06,WEB,WEB,LT,,,,,,,
106262693,7,,2026-04-06,WEB,WEB,HU,,,,,,,
106262803,7,,2026-04-06,WEB,WEB,ES,,,,,,,
106262885,7,foi muito facil de abrir,2026-04-06,WEB,WEB,PT,,,,,,,
106263249,2,"It won't let me take a selfie to finish my checks, it just keeps blocking it. No option to troubleshoot. HELP",2026-04-06,WEB,WEB,ES,2026-04-06 20:34:30.010,40.99,EUR,47,2026-04-01,2,56.23
106263249,2,"It won't let me take a selfie to finish my checks, it just keeps blocking it. No option to troubleshoot. HELP",2026-04-06,WEB,WEB,ES,2026-04-06 20:34:30.010,40.99,EUR,47,2026-05-01,3,40.62
106263428,6,,2026-04-06,WEB,WEB,IT,,,,,,,
106263438,7,,2026-04-06,WEB,WEB,FR,2026-04-09 20:12:42.059,17.41,EUR,20,2026-04-01,8,1060.59
106263438,7,,2026-04-06,WEB,WEB,FR,2026-04-09 20:12:42.059,17.41,EUR,20,2026-05-01,2,340.32
106263468,6,,2026-04-06,ANDROID,MOBILE,SE,,,,,,,
106263625,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106263774,1,,2026-04-08,WEB,WEB,CZ,2026-04-27 17:40:56.710,10.49,CZK,295,2026-04-01,3,42.24
106263774,1,,2026-04-08,WEB,WEB,CZ,2026-04-27 17:40:56.710,10.49,CZK,295,2026-05-01,8,173
106263944,7,,2026-04-06,WEB,WEB,ES,,,,,,,
106264159,7,,2026-04-06,WEB,WEB,ES,,,,,,,
106264236,6,easy,2026-04-06,WEB,WEB,LV,,,,,,,
106265581,7,,2026-04-08,WEB,WEB,FR,,,,,,,
106265673,7,,2026-04-06,WEB,WEB,PT,,,,,,,
106265711,7,,2026-04-06,WEB,WEB,FR,,,,,,,
106265889,1,,2026-04-06,IOS,MOBILE,PT,2026-04-06 12:51:14.439,0.87,EUR,1,2026-04-01,4,14.33
106265889,1,,2026-04-06,IOS,MOBILE,PT,2026-04-06 12:51:14.439,0.87,EUR,1,2026-05-01,2,12.42
106266156,3,,2026-04-28,ANDROID,MOBILE,DE,,,,,,,
106266413,7,Tiene opciones excluyentes,2026-04-06,WEB,WEB,ES,,,,,,,
106266938,7,,2026-04-06,WEB,WEB,PT,,,,,,,
106267255,3,,2026-04-06,WEB,WEB,ES,2026-04-09 08:22:21.592,381.93,EUR,438.69,2026-04-01,2,9750.02
106267317,4,,2026-04-06,WEB,WEB,NL,,,,,,,
106268127,3,,2026-04-06,WEB,WEB,PL,,,,,,,
106268323,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106268731,1,,2026-04-06,WEB,WEB,DE,,,,,,,
106269073,6,,2026-04-06,IOS,MOBILE,PT,,,,,,,
106269425,6,,2026-04-06,WEB,WEB,FR,2026-04-06 13:27:29.693,39.85,EUR,45.7,2026-04-01,1,39.85
106270322,5,"Not clear how to make photo of ID, 1e page 2e page ?
Very hard to make selfie !
Select countries where to sent money from?? Does not work keep getting red box to fill in, but can't fill in the red box!",2026-04-06,WEB,WEB,NL,,,,,,,
106270357,7,,2026-04-06,WEB,WEB,ES,,,,,,,
106270606,5,,2026-04-06,WEB,WEB,CZ,,,,,,,
106270988,5,,2026-04-06,WEB,WEB,PY,,,,,,,
106271511,3,a parte de tirar a foto foi muito confusa,2026-04-06,WEB,WEB,PT,2026-04-06 14:04:41.975,23.2,EUR,26.59,2026-04-01,2,137.2
106272321,1,Les « selfi » qui ne fonctionne pas m’agace !,2026-04-06,IOS,MOBILE,FR,2026-04-06 20:22:49.175,2814.77,EUR,3227.38,2026-04-01,2,2835
106272321,1,Les « selfi » qui ne fonctionne pas m’agace !,2026-04-06,IOS,MOBILE,FR,2026-04-06 20:22:49.175,2814.77,EUR,3227.38,2026-05-01,1,237.06
106272523,6,,2026-04-06,WEB,WEB,PL,2026-05-04 15:18:53.662,1387.18,USD,1877,2026-05-01,1,1387.18
106273001,7,,2026-04-09,IOS,MOBILE,DK,,,,,,,
106273079,6,,2026-04-06,WEB,WEB,FR,,,,,,,
106273156,7,,2026-04-08,WEB,WEB,HU,,,,,,,
106273176,2,,2026-04-06,WEB,WEB,SE,,,,,,,
106273250,7,,2026-04-06,WEB,WEB,HU,,,,,,,
106273277,7,,2026-04-06,IOS,MOBILE,AT,2026-04-06 14:47:41.466,484.04,EUR,555,2026-04-01,1,484.04
106273407,3,,2026-04-06,IOS,MOBILE,CZ,,,,,,,
106273593,6,,2026-04-06,WEB,WEB,LT,,,,,,,
106273778,2,Nach scan des QR code kann ich nicht die Kamera freigeben. Identifikation ist schwer leider.,2026-04-06,WEB,WEB,DE,2026-04-06 19:02:33.752,34,USD,45,2026-04-01,1,34
106273946,7,,2026-04-06,WEB,WEB,SE,,,,,,,
106274018,5,,2026-04-14,WEB,WEB,LT,2026-04-24 19:32:02.847,17.32,EUR,20,2026-04-01,1,17.32
106274141,7,,2026-04-06,WEB,WEB,PT,,,,,,,
106274190,6,,2026-04-06,WEB,WEB,ES,,,,,,,
106274330,7,Rápido,2026-04-06,WEB,WEB,ES,,,,,,,
106274483,6,,2026-04-06,WEB,WEB,IT,,,,,,,
106274713,1,,2026-04-06,WEB,WEB,FR,,,,,,,
106274736,6,,2026-04-06,WEB,WEB,NO,2026-04-16 00:39:08.742,236.94,NOK,3000,2026-04-01,1,236.94
106275019,7,,2026-04-06,ANDROID,MOBILE,SE,2026-04-06 15:05:47.337,159.88,SEK,2000,2026-04-01,1,159.88
106275022,1,,2026-04-06,WEB,WEB,FR,,,,,,,
106275344,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106275529,5,,2026-04-06,IOS,MOBILE,ES,,,,,,,
106275777,3,,2026-04-06,WEB,WEB,ES,,,,,,,
106275981,7,,2026-04-06,WEB,WEB,IT,,,,,,,
106276044,1,,2026-04-06,WEB,WEB,DE,2026-04-06 16:49:27.312,440.62,EUR,500,2026-04-01,2,1315.35
106276210,5,"Требуется ввод личных данных, документов",2026-04-06,WEB,WEB,PL,,,,,,,
106276266,6,,2026-04-06,WEB,WEB,DE,,,,,,,
106276627,7,,2026-04-06,WEB,WEB,NL,,,,,,,
106277314,6,,2026-04-06,IOS,MOBILE,HU,,,,,,,
106277471,7,,2026-04-06,WEB,WEB,RO,,,,,,,
106277493,7,Easy,2026-04-06,WEB,WEB,NO,,,,,,,
106277680,6,,2026-04-06,WEB,WEB,BG,,,,,,,
106277864,7,,2026-04-06,WEB,WEB,DE,2026-04-07 13:26:46.456,17.44,EUR,20,2026-04-01,8,59595.33
106277864,7,,2026-04-06,WEB,WEB,DE,2026-04-07 13:26:46.456,17.44,EUR,20,2026-05-01,1,4063.85
106277870,7,Estuvo facil,2026-04-06,WEB,WEB,ES,,,,,,,
106277891,7,,2026-04-06,WEB,WEB,DE,2026-04-06 15:58:41.341,1744.3,EUR,2000,2026-04-01,1,1744.3
106278091,5,,2026-04-06,IOS,MOBILE,ES,,,,,,,
106278163,1,,2026-04-06,WEB,WEB,PT,,,,,,,
106278524,5,,2026-04-06,WEB,WEB,RO,,,,,,,
106278874,7,,2026-04-06,WEB,WEB,AT,,,,,,,
106278962,3,,2026-04-06,WEB,WEB,DE,2026-04-06 16:23:06.519,49.48,EUR,56.73,2026-04-01,1,49.48
106279059,5,,2026-04-06,WEB,WEB,AT,,,,,,,
106279060,5,,2026-04-06,WEB,WEB,IT,,,,,,,
106279081,7,,2026-04-12,WEB,WEB,RO,2026-04-12 11:30:57.047,17.26,RON,100,2026-04-01,1,17.26
106279081,7,,2026-04-12,WEB,WEB,RO,2026-04-12 11:30:57.047,17.26,RON,100,2026-05-01,2,8095.44
106279186,1,,2026-04-06,WEB,WEB,DE,,,,,,,
106279455,7,,2026-04-10,WEB,WEB,FR,,,,,,,
106279520,6,,2026-04-06,WEB,WEB,ES,,,,,,,
106279588,1,It didn't even give me a chance to take a selfie. ,2026-04-06,WEB,WEB,NO,,,,,,,
106279967,3,,2026-04-06,WEB,WEB,CZ,,,,,,,
106280084,7,it was very easy,2026-04-07,IOS,MOBILE,DE,,,,,,,
106280308,5,,2026-04-06,WEB,WEB,FR,,,,,,,
106280325,7,,2026-04-06,WEB,WEB,NL,2026-04-08 14:30:17.250,26.12,EUR,30,2026-04-01,9,822.46
106280325,7,,2026-04-06,WEB,WEB,NL,2026-04-08 14:30:17.250,26.12,EUR,30,2026-05-01,1,4.32
106280411,7,,2026-04-06,WEB,WEB,PL,,,,,,,
106280542,5,,2026-04-06,IOS,MOBILE,AT,,,,,,,
106280549,7,,2026-04-06,IOS,MOBILE,SI,,,,,,,
106280808,7,,2026-04-06,IOS,MOBILE,RO,,,,,,,
106280852,5,,2026-04-06,WEB,WEB,GR,,,,,,,
106281277,7,,2026-04-07,WEB,WEB,FR,,,,,,,
106281360,5,,2026-04-06,ANDROID,MOBILE,GR,,,,,,,
106281473,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106281628,7,deserved,2026-04-06,IOS,MOBILE,ES,2026-04-06 17:43:37.141,12.78,EUR,14.65,2026-04-01,1,12.78
106281896,7,,2026-04-14,WEB,WEB,ES,,,,,,,
106282235,3,,2026-04-06,IOS,MOBILE,FR,2026-04-06 17:27:12.860,56.69,EUR,65,2026-04-01,1,56.69
106282430,7,Bien,2026-04-06,WEB,WEB,FR,,,,,,,
106282590,5,,2026-04-06,WEB,WEB,NO,,,,,,,
106282697,7,Me ha gustado ,2026-04-06,WEB,WEB,ES,,,,,,,
106282714,7,,2026-04-06,WEB,WEB,FR,,,,,,,
106283106,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106284176,4,La reconnaissance du visage pour la photo a ete compliquée ,2026-04-06,WEB,WEB,FR,,,,,,,
106284318,5,,2026-04-07,WEB,WEB,PL,,,,,,,
106284703,7,"Easy, thank you🙂",2026-04-06,IOS,MOBILE,FI,,,,,,,
106284907,6,,2026-04-06,WEB,WEB,NO,,,,,,,
106285246,5,,2026-04-07,ANDROID,MOBILE,FR,,,,,,,
106285442,4,,2026-04-06,WEB,WEB,HU,,,,,,,
106285555,7,,2026-04-06,IOS,MOBILE,NL,,,,,,,
106285852,7,,2026-04-06,WEB,WEB,IT,,,,,,,
106286009,7,,2026-04-06,IOS,MOBILE,ES,,,,,,,
106286152,7,,2026-04-06,WEB,WEB,FR,,,,,,,
106286214,7,,2026-04-06,WEB,WEB,FR,2026-04-06 18:39:23.724,15.11,USD,20,2026-04-01,1,15.11
106286252,5,,2026-04-06,WEB,WEB,SE,,,,,,,
106286613,6,"Gute Erklärung, was zu tun ist",2026-04-06,WEB,WEB,DE,2026-04-07 06:50:46.942,101.35,EUR,116.22,2026-04-01,2,162.29
106286743,1,,2026-04-06,IOS,MOBILE,BE,,,,,,,
106286832,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106287178,7,,2026-04-06,WEB,WEB,FR,,,,,,,
106287208,5,,2026-04-06,WEB,WEB,ES,,,,,,,
106287313,7,,2026-04-06,WEB,WEB,SE,,,,,,,
106288094,6,,2026-04-06,WEB,WEB,FR,,,,,,,
106288376,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106288417,7,,2026-04-06,WEB,WEB,SE,2026-04-06 20:27:23.181,189.55,SEK,2345.09,2026-04-01,2,230.87
106288765,1,,2026-04-06,WEB,WEB,DE,,,,,,,
106288783,7,,2026-04-06,IOS,MOBILE,RO,,,,,,,
106288855,5,,2026-04-10,IOS,MOBILE,IE,2026-05-05 17:33:43.507,5,GBP,5,2026-05-01,2,530
106289140,5,As vezes me sinto confusa,2026-05-06,WEB,WEB,PT,,,,,,,
106289149,1,"vraiment horrible. photo foirée. pas possible de faire l' inscription sur desktop. j'ai 2 formats de noms, impossible de mettre les 2. sélection du job foireuse, quelle est cette typologie ?! ",2026-04-06,ANDROID,MOBILE,FR,,,,,,,
106289354,3,,2026-04-06,WEB,WEB,DE,,,,,,,
106289391,7,,2026-04-06,WEB,WEB,PT,,,,,,,
106289550,1,,2026-04-06,IOS,MOBILE,FR,,,,,,,
106289553,7,,2026-04-06,WEB,WEB,FR,,,,,,,
106289659,6,,2026-04-06,WEB,WEB,SE,2026-04-12 15:57:25.487,52.89,SEK,650,2026-04-01,1,52.89
106290274,7,,2026-04-06,WEB,WEB,DE,2026-04-06 21:43:39.895,43.61,EUR,50,2026-04-01,2,52.32
106290547,6,Good ,2026-04-06,IOS,MOBILE,DE,2026-04-07 18:42:26.795,2180.13,EUR,2500,2026-04-01,2,8709.25
106290577,7,,2026-04-06,WEB,WEB,PT,,,,,,,
106290635,3,,2026-04-12,WEB,WEB,PT,,,,,,,
106290869,4,,2026-04-06,WEB,WEB,IT,,,,,,,
106290884,7,Super,2026-04-06,WEB,WEB,FR,,,,,,,
106290936,7,,2026-04-06,IOS,MOBILE,DE,,,,,,,
106291086,6,Trop simple,2026-04-06,WEB,WEB,FR,,,,,,,
106291182,1,,2026-04-06,IOS,MOBILE,PL,,,,,,,
106291349,4,,2026-04-06,WEB,WEB,IT,,,,,,,
106291541,5,Selfie pozu biraz sıkıntılı ,2026-04-06,WEB,WEB,FR,,,,,,,
106291579,5,,2026-04-06,WEB,WEB,DE,2026-04-07 07:23:29.496,104.64,EUR,120,2026-04-01,1,104.64
106291628,2,,2026-04-13,WEB,WEB,DE,,,,,,,
106291886,7,,2026-04-06,WEB,WEB,DE,,,,,,,
106291994,7,,2026-04-06,WEB,WEB,PT,,,,,,,
106292074,1,,2026-04-06,WEB,WEB,FR,2026-04-06 21:35:12.901,952.09,EUR,1091.66,2026-04-01,1,952.09
106292201,4,,2026-04-06,WEB,WEB,RO,,,,,,,
106292347,6,,2026-04-07,WEB,WEB,DE,,,,,,,
106292608,5,,2026-04-07,WEB,WEB,LV,,,,,,,
106292881,3,,2026-04-06,WEB,WEB,DE,,,,,,,
